X,Y,OBJECTID,l_ep_maj,l_type,sous_cat,sous_cat2,sous_cat3,label,reseau1,reseau2,reseau3,reseau4,reseau5,adresse,type_lieu,geometry,longitude,latitude,arrondissement
653283.9868,6862415.2879,1941,GALERIE THUILLIER,galerie d'art,,,,,,,,,,21 RUE LE REGRATTIER,Commerces de l'art et d'antiquités,POINT (2.363264900600687 48.86007717042906),2.363264900600687,48.86007717042906,3.0
649303.7509,6862416.7063,1942,GALERIE HELENE APPEL,galerie d'art,,,,,,,,,,174 RUE DU FAUBOURG SAINT-HONORÉ,Commerces de l'art et d'antiquités,POINT (2.309017131353421 48.85978899123363),2.309017131353421,48.85978899123363,7.0
653307.784000002,6862418.0615,1943,LAURE ROYNETTE,galerie d'art,,,,,,,,,,3 BOULEVARD MORLAND,Commerces de l'art et d'antiquités,POINT (2.363588935587305 48.860103838394345),2.363588935587305,48.860103838394345,3.0
648393.841600001,6862419.3483,1944,JAG,galerie d'art,,,,,,,,,,5 RUE D'ARGENSON,Commerces de l'art et d'antiquités,POINT (2.296615522851441 48.85974050120348),2.296615522851441,48.85974050120348,7.0
653219.1818,6862420.6845,1945,GALERIE ODILE OUIZEMAN,galerie d'art,,,,,,,,,,11B RUE DU PERCHE,Commerces de l'art et d'antiquités,POINT (2.362381058649174 48.86012099864773),2.362381058649174,48.86012099864773,3.0
653537.5057,6862421.811,1946,JOUSSE ENTREPRISE,galerie d'art,,,,,,,,,,70 RUE DU VERTBOIS,Commerces de l'art et d'antiquités,POINT (2.366719479017515 48.860154166796725),2.366719479017515,48.860154166796725,3.0
653522.716300003,6862422.1085,1947,GALERIE PCP,galerie d'art,,,,,,,,,,108 RUE VIEILLE DU TEMPLE,Commerces de l'art et d'antiquités,POINT (2.366517876656171 48.860155775330846),2.366517876656171,48.860155775330846,3.0
653214.807300001,6862424.9113,1948,NIL GALERY,galerie d'art,,,,,,,,,,11 RUE DU PERCHE,Commerces de l'art et d'antiquités,POINT (2.362320971903987 48.860158692097066),2.362320971903987,48.860158692097066,3.0
653421.663900003,6862425.4095,1949,SUPERSTRA GALLERY,galerie d'art,,,,,,,,,,121 RUE VIEILLE DU TEMPLE,Commerces de l'art et d'antiquités,POINT (2.365140237076665 48.86017816223881),2.365140237076665,48.86017816223881,3.0
653412.511399999,6862425.7036,1950,SOMETIME STUDIO,galerie d'art,,,,,,,,,,123 RUE VIEILLE DU TEMPLE,Commerces de l'art et d'antiquités,POINT (2.3650154622257804 48.860180145215004),2.3650154622257804,48.860180145215004,3.0
653412.511399999,6862425.7036,1951,GALERIE CINEMA,galerie d'art,,,,,,,,,,127 RUE VIEILLE DU TEMPLE,Commerces de l'art et d'antiquités,POINT (2.3650154622257804 48.860180145215004),2.3650154622257804,48.860180145215004,3.0
653397.269100003,6862426.4849,1952,ETC,galerie d'art,,,,,,,,,,40 RUE VOLTA,Commerces de l'art et d'antiquités,POINT (2.364807633935101 48.86018606887446),2.364807633935101,48.86018606887446,3.0
653208.280599996,6862431.2361,1953,DOMINIQUE FIAT,galerie d'art,,,,,,,,,,14 RUE DU PERCHE,Commerces de l'art et d'antiquités,POINT (2.3622313210272905 48.86021509626754),2.3622313210272905,48.86021509626754,3.0
652573.666000001,6862433.6484,1954,LA CHOSE GALLERY,galerie d'art,,,,,,,,,,3B RUE DES BEAUX-ARTS,Commerces de l'art et d'antiquités,POINT (2.353581672050399 48.86019038144922),2.353581672050399,48.86019038144922,4.0
653312.416699998,6862434.3223,1955,ESPACE TOPOGRAPHIE DE L'ART,galerie d'art,,,,,,,,,,4 RUE MALHER,Commerces de l'art et d'antiquités,POINT (2.3636502900933767 48.860250405714794),2.3636502900933767,48.860250405714794,3.0
652562.392899998,6862436.8422,1956,D BY ART,galerie d'art,,,,,,,,,,3 RUE DES BEAUX-ARTS,Commerces de l'art et d'antiquités,POINT (2.3534276707419477 48.86021827286913),2.3534276707419477,48.86021827286913,4.0
649972.148999996,6862441.4884,1957,NAILA DE MONTBRISON,galerie d'art,,,,,,,,,,54 RUE DE VERNEUIL,Commerces de l'art et d'antiquités,POINT (2.318123932380934 48.86006410660479),2.318123932380934,48.86006410660479,7.0
653194.492700003,6862444.5521,1958,NILSON ET CHIGLIEN,galerie d'art,,,,,,,,,,16 RUE DU PERCHE,Commerces de l'art et d'antiquités,POINT (2.3620419345268298 48.86033384389069),2.3620419345268298,48.86033384389069,3.0
653353.331900001,6862444.6077,1959,GALERIE GOSSEREZ,galerie d'art,,,,,,,,,,12 RUE DU PONT AUX CHOUX,Commerces de l'art et d'antiquités,POINT (2.364206809599355 48.860345865159076),2.364206809599355,48.860345865159076,3.0
652549.631899998,6862445.3975,1960,GALERIE POGGI,galerie d'art,,,,,,,,,,3 RUE DES BEAUX-ARTS,Commerces de l'art et d'antiquités,POINT (2.353252791629638 48.860294269809074),2.353252791629638,48.860294269809074,4.0
653457.630599998,6862449.2963,1961,GALERIE,galerie d'art,,,,,,,,,,64 RUE DU VERTBOIS,Commerces de l'art et d'antiquités,POINT (2.365627824244883 48.86039557313032),2.365627824244883,48.86039557313032,3.0
650378.491700001,6862450.5544,1962,ORSAY GALLERY,galerie d'art,,,,,,,,,,2 AVENUE MATIGNON,Commerces de l'art et d'antiquités,POINT (2.3236610242468996 48.86017706387272),2.3236610242468996,48.86017706387272,7.0
650378.491700001,6862450.5544,1963,GALERIE SARTO,galerie d'art,,,,,,,,,,4 AVENUE MATIGNON,Commerces de l'art et d'antiquités,POINT (2.3236610242468996 48.86017706387272),2.3236610242468996,48.86017706387272,7.0
649375.994999997,6862451.747,1964,LILAS,antiquaire,,,,,,,,,,3B RUE DE CAPRI,Commerces de l'art et d'antiquités,POINT (2.3099975849578014 48.860109787884774),2.3099975849578014,48.860109787884774,7.0
654381.175099999,6862451.8653,1965,CALYPSO,librairie,spécialisée,aire culturelle,caraïbes, ,Paris Librairies,Place des Libraires, , , ,1 RUE VULPIAN,Commerces du livre,POINT (2.378214928108205 48.86048473909313),2.378214928108205,48.86048473909313,11.0
653185.9582,6862452.7998,1966,CONVERGENCES,galerie d'art,,,,,,,,,,46 RUE DE POITOU,Commerces de l'art et d'antiquités,POINT (2.3619247061526374 48.860407394355875),2.3619247061526374,48.860407394355875,3.0
650391.089400001,6862453.3916,1967,GALERIE SARTO,galerie d'art,,,,,,,,,,90 RUE DU FAUBOURG SAINT-HONORÉ,Commerces de l'art et d'antiquités,POINT (2.3238323908122522 48.86020354864663),2.3238323908122522,48.86020354864663,7.0
651985.360399999,6862460.9866,1968,GILDA,librairie,spécialisée,livres d'occasion, , , , , , , ,7 RUE SAINT-VICTOR,Commerces du livre,POINT (2.345560375791965 48.860392650110875),2.345560375791965,48.860392650110875,1.0
653388.671400003,6862461.2169,1969,GALERIE BERTHEOS,galerie d'art,,,,,,,,,,8 RUE DU PONT LOUIS-PHILIPPE,Commerces de l'art et d'antiquités,POINT (2.3646866441253844 48.86049778781143),2.3646866441253844,48.86049778781143,3.0
647603.505099997,6862465.4484,1970,SULLIVAN AGENCY,galerie d'art,,,,,,,,,,59B RUE DU MONT CENIS,Commerces de l'art et d'antiquités,POINT (2.2858382508973025 48.86009127323802),2.2858382508973025,48.86009127323802,16.0
653328.971000001,6862466.2235,1971,GALERIE KARSTEN GREVE,galerie d'art,,,,,,,,,,20 RUE DU PONT AUX CHOUX,Commerces de l'art et d'antiquités,POINT (2.3638724119092203 48.86053848913151),2.3638724119092203,48.86053848913151,3.0
653466.7751,6862470.875,1972,GALERIE EMMANUEL PERROTIN,galerie d'art,,,,,,,,,,117 RUE VIEILLE DU TEMPLE,Commerces de l'art et d'antiquités,POINT (2.365750095967537 48.860590288565184),2.365750095967537,48.860590288565184,3.0
653629.898900002,6862472.6662,1973,MAGDA DANYSZ,galerie d'art,,,,,,,,,,PROMENADE PLANTÉE,Commerces de l'art et d'antiquités,POINT (2.3679731900046876 48.86061815923561),2.3679731900046876,48.86061815923561,11.0
653332.887500003,6862476.0334,1974,PIERRE ALAIN CHALLIER,galerie d'art,,,,,,,,,,18 RUE DES QUATRE FILS,Commerces de l'art et d'antiquités,POINT (2.363924714557759 48.860626992168065),2.363924714557759,48.860626992168065,3.0
653170.6329,6862479.0225,1975,BENDANA PINEL,galerie d'art,,,,,,,,,,RUE DES COUTURES SAINT-GERVAIS & RUE DE THORIGNY,Commerces de l'art et d'antiquités,POINT (2.3617129423659398 48.86064209815625),2.3617129423659398,48.86064209815625,3.0
653156.714699998,6862479.2297,1976,GALERIE DAVID GUIRAUD,galerie d'art,,,,,,,,,,13 RUE DE THORIGNY,Commerces de l'art et d'antiquités,POINT (2.3615232219047697 48.86064294954952),2.3615232219047697,48.86064294954952,3.0
653156.714699998,6862479.2297,1977,GALERIE ALAIN MARGARON,galerie d'art,,,,,,,,,,RUE DU ROI DORÉ & RUE DE THORIGNY,Commerces de l'art et d'antiquités,POINT (2.3615232219047697 48.86064294954952),2.3615232219047697,48.86064294954952,3.0
653372.349299997,6862480.6781,1978,SOBERING,galerie d'art,,,,,,,,,,9 RUE DU PONT LOUIS-PHILIPPE,Commerces de l'art et d'antiquités,POINT (2.3644620482766867 48.86067161894185),2.3644620482766867,48.86067161894185,3.0
653316.494199999,6862482.2914,1979,THADDAEUS ROPAC,galerie d'art,,,,,,,,,,18 RUE DES QUATRE FILS,Commerces de l'art et d'antiquités,POINT (2.363700595327914 48.86068208184945),2.363700595327914,48.86068208184945,3.0
652099.9969,6862484.0073,1980,BOULINIER,librairie,spécialisée,livres d'occasion, , , , , , , ,67 BOULEVARD SAINT-GERMAIN,Commerces du livre,POINT (2.347120205916288 48.8606082064431),2.347120205916288,48.8606082064431,1.0
652331.588799998,6862490.8733,1981,GALERIE SCHWAB BEAUBOURG,galerie d'art,,,,,,,,,,55-73 RUE GALANDE,Commerces de l'art et d'antiquités,POINT (2.3502759039802585 48.8606871303059),2.3502759039802585,48.8606871303059,4.0
653140.507700004,6862493.0099,1982,SCHIMMEL,galerie d'art,,,,,,,,,,16 RUE DE THORIGNY,Commerces de l'art et d'antiquités,POINT (2.3613008099438795 48.86076569453656),2.3613008099438795,48.86076569453656,3.0
653224.453400001,6862493.8762,1983,106,antiquaire,,,,,,,,,,9 QUAI VOLTAIRE,Commerces de l'art et d'antiquités,POINT (2.3624448524485633 48.86077958596142),2.3624448524485633,48.86077958596142,3.0
653004.909199998,6862496.0374,1984,RX,galerie d'art,,,,,,,,,,48 RUE DE TURENNE,Commerces de l'art et d'antiquités,POINT (2.359452336143307 48.86078304253081),2.359452336143307,48.86078304253081,3.0
653004.909199998,6862496.0374,1985,GB AGENCY,galerie d'art,,,,,,,,,,51 RUE DE TURENNE,Commerces de l'art et d'antiquités,POINT (2.359452336143307 48.86078304253081),2.359452336143307,48.86078304253081,3.0
652395.815099999,6862502.6169,1986,CENTRE CULTUREL DE SERBIE,galerie d'art,,,,,,,,,,27 RUE DE L'ABBÉ GRÉGOIRE,Commerces de l'art et d'antiquités,POINT (2.3511499586711415 48.86079748837296),2.3511499586711415,48.86079748837296,4.0
653996.091700003,6862502.6442,1987,MACPARIS,foire d'art,art contemporain,,,,,,,,,5 RUE DES DEUX PONTS,Commerces de l'art et d'antiquités,POINT (2.3729609609978977 48.8609140033159),2.3729609609978977,48.8609140033159,11.0
653996.091700003,6862502.6442,1988,FOTOFEVER,foire d'art,photographie,,,,,,,,,6 RUE JEAN DU BELLAY,Commerces de l'art et d'antiquités,POINT (2.3729609609978977 48.8609140033159),2.3729609609978977,48.8609140033159,11.0
653996.091700003,6862502.6442,1989,SALON PAGE(S,foire d'art,livre d'artiste,,,,,,,,,5 RUE DES BEAUX-ARTS,Commerces de l'art et d'antiquités,POINT (2.3729609609978977 48.8609140033159),2.3729609609978977,48.8609140033159,11.0
652635.768299997,6862503.566,1990,LES CAHIERS DE COLETTE,librairie,généraliste, , ,Librairie Indépendante de Référence,Paris Librairies,Place des Libraires, , , ,58 RUE GAY-LUSSAC,Commerces du livre,POINT (2.3544202941216885 48.86082371084761),2.3544202941216885,48.86082371084761,4.0
658937.468599997,6862504.5414,1991,LES CHASSEURS DE LIVRES,librairie,spécialisée,livres rares, , , , , , , ,19 RUE CAMILLE DESMOULINS,Commerces du livre,POINT (2.4403099729548123 48.8612649964505),2.4403099729548123,48.8612649964505,
652335.728,6862505.4163,1992,INTEMPOREL,galerie d'art,,,,,,,,,,70 RUE GAY-LUSSAC,Commerces de l'art et d'antiquités,POINT (2.350330688196757 48.86081821990534),2.350330688196757,48.86081821990534,4.0
652709.4877,6862505.4686,1993,GALERIE SAPHIR,galerie d'art,,,,,,,,,,RUE GEOFFROY L'ASNIER & RUE DU GRENIER SUR L'EAU,Commerces de l'art et d'antiquités,POINT (2.3554248413242425 48.86084623672169),2.3554248413242425,48.86084623672169,3.0
653217.000299998,6862505.6228,1994,NILSSON ET CHIGLIEN,galerie d'art,,,,,,,,,,23 RUE DU RENARD,Commerces de l'art et d'antiquités,POINT (2.362341977491639 48.86088468051931),2.362341977491639,48.86088468051931,3.0
653122.022200003,6862510.6474,1995,LA GALERIE PARTICULIERE,galerie d'art,,,,,,,,,,31B RUE DES TOURNELLES,Commerces de l'art et d'antiquités,POINT (2.361046916628539 48.86092296152764),2.361046916628539,48.86092296152764,3.0
651972.402500004,6862511.214,1996,GALERIE CELAL,galerie d'art,,,,,,,,,,47 RUE CHARLOT,Commerces de l'art et d'antiquités,POINT (2.345378092282724 48.860843372519774),2.345378092282724,48.860843372519774,1.0
651864.231399998,6862513.3645,1997,LA CAPITALE GALERIE,galerie d'art,,,,,,,,,,27 RUE CHARLOT,Commerces de l'art et d'antiquités,POINT (2.3439035314700525 48.86085463787602),2.3439035314700525,48.86085463787602,1.0
651864.231399998,6862513.3645,1998,ANTIQUITES DU PONT NEUF,antiquaire,,,,,,,,,,3 RUE DES SAINTS-PÈRES,Commerces de l'art et d'antiquités,POINT (2.3439035314700525 48.86085463787602),2.3439035314700525,48.86085463787602,1.0
653252.293899998,6862513.6946,1999,XIPPAS,galerie d'art,,,,,,,,,,58 RUE QUINCAMPOIX,Commerces de l'art et d'antiquités,POINT (2.362822124926724 48.86095983142528),2.362822124926724,48.86095983142528,3.0
653373.243500002,6862513.7462,2000,CHAMPOP GALERIE,galerie d'art,,,,,,,,,,18 RUE DU PONT LOUIS-PHILIPPE,Commerces de l'art et d'antiquités,POINT (2.3644706082108295 48.860969061237284),2.3644706082108295,48.860969061237284,3.0
652348.509800002,6862514.5597,2001,MAQUIS,galerie d'art,,,,,,,,,,RUE DE LANNEAU & RUE D'ÉCOSSE,Commerces de l'art et d'antiquités,POINT (2.350503872619782 48.86090139092871),2.350503872619782,48.86090139092871,4.0
652813.126500003,6862514.8114,2002,CAMPOLI PRESTI,galerie d'art,,,,,,,,,,29-53 RUE DE MONTMORENCY,Commerces de l'art et d'antiquités,POINT (2.3568363504102003 48.8609378552527),2.3568363504102003,48.8609378552527,3.0
651965.993799999,6862516.3598,2003,PARALLELES,librairie,spécialisée,arts, , , , , , , ,7 RUE DE L'ARBALÈTE,Commerces du livre,POINT (2.34529016340881 48.86088917017243),2.34529016340881,48.86088917017243,1.0
652723.682099998,6862517.5581,2004,LIBRAIRIE DU MUSEE D'ART ET D'HISTOIRE DU JUDAISME,librairie,spécialisée,religion,judaïsme, ,Paris Librairies,Place des Libraires, , , ,56-64 GRANDE RUE,Commerces du livre,POINT (2.3556169593607925 48.86095599794902),2.3556169593607925,48.86095599794902,3.0
653114.009199999,6862518.3637,2005,PASCAL GABERT,galerie d'art,,,,,,,,,,20 RUE DE THORIGNY,Commerces de l'art et d'antiquités,POINT (2.36093685195692 48.860991770119895),2.36093685195692,48.860991770119895,3.0
654529.406099997,6862519.918,2006,DELICATESSEN GALERIE,galerie d'art,,,,,,,,,,38 BOULEVARD DU GÉNÉRAL JEAN SIMON,Commerces de l'art et d'antiquités,POINT (2.380227954903486 48.86110721007797),2.380227954903486,48.86110721007797,11.0
652882.354900002,6862523.4806,2007,GALERIE ANNE BARRAULT,galerie d'art,,,,,,,,,,28 RUE DU GRENIER SAINT-LAZARE,Commerces de l'art et d'antiquités,POINT (2.3577789404672824 48.86102088357021),2.3577789404672824,48.86102088357021,3.0
653123.166199997,6862524.5616,2008,GALERIE LAZAREW,galerie d'art,,,,,,,,,,45 RUE DES TOURNELLES,Commerces de l'art et d'antiquités,POINT (2.361060974247195 48.86104817349422),2.361060974247195,48.86104817349422,3.0
653157.807700001,6862525.4749,2009,GALERIE CHANTAL CROUSEL,galerie d'art,,,,,,,,,,14 RUE FRANÇOIS MIRON,Commerces de l'art et d'antiquités,POINT (2.3615330224030884 48.86105890658941),2.3615330224030884,48.86105890658941,3.0
653157.807700001,6862525.4749,2010,GALERIE JAEGER BUCHER,galerie d'art,,,,,,,,,,72 RUE FRANÇOIS MIRON,Commerces de l'art et d'antiquités,POINT (2.3615330224030884 48.86105890658941),2.3615330224030884,48.86105890658941,3.0
652352.095899999,6862527.4203,2011,WALLONIE BRUXELLES,librairie,spécialisée,aire culturelle,belgique, ,Place des Libraires, , , , ,1 PLACE PAUL PAINLEVÉ,Commerces du livre,POINT (2.3505513077311635 48.861017309885305),2.3505513077311635,48.861017309885305,4.0
653251.547499999,6862533.4946,2012,NOUVELLE VAGUE,galerie d'art,,,,,,,,,,RUE PERNELLE & RUE SAINT-BON,Commerces de l'art et d'antiquités,POINT (2.3628097740978045 48.86113783628698),2.3628097740978045,48.86113783628698,3.0
653714.242399998,6862533.526,2013,L'ENFANT LYRE,librairie,spécialisée,jeunesse, , , , , , , ,34 AVENUE DU GÉNÉRAL LECLERC,Commerces du livre,POINT (2.3691161197194464 48.86117153023313),2.3691161197194464,48.86117153023313,11.0
652750.857299998,6862534.0012,2014,LIBRAIRIE MARIAN GOODMAN,librairie,spécialisée,arts, , ,Place des Libraires, , , , ,15 RUE VICTOR COUSIN,Commerces du livre,POINT (2.3559855169435453 48.8611058624657),2.3559855169435453,48.8611058624657,3.0
653110.724600002,6862536.4852,2015,LA GALERIE PARTICULIERE,galerie d'art,,,,,,,,,,74B RUE DES TOURNELLES,Commerces de l'art et d'antiquités,POINT (2.3608900851911163 48.86115449549008),2.3608900851911163,48.86115449549008,3.0
651905.700400002,6862537.4147,2016,MAISON DE LA PRESSE PARIS 1,librairie,maison de la presse, , , , , , , , ,ALLÉE DES ABEILLES & ROUTE DE GRIGNY,Commerces du livre,POINT (2.3444660117370395 48.86107401540595),2.3444660117370395,48.86107401540595,1.0
651887.767899998,6862541.0613,2017,RARE VINTAGE,antiquaire,,,,,,,,,,RUE DE LILLE & RUE DES SAINTS-PÈRES,Commerces de l'art et d'antiquités,POINT (2.344221186982568 48.8611054697054),2.344221186982568,48.8611054697054,1.0
653466.094599999,6862541.1759,2018,ESPACE 12 PAC,galerie d'art,,,,,,,,,,62 RUE DE TURBIGO,Commerces de l'art et d'antiquités,POINT (2.3657331245001263 48.86122244724788),2.3657331245001263,48.86122244724788,3.0
652346.017099999,6862541.3683,2019,GALERIE VIBRATIONS,galerie d'art,,,,,,,,,,RUE DE LANNEAU & RUE D'ÉCOSSE,Commerces de l'art et d'antiquités,POINT (2.350466892625287 48.86114229276134),2.350466892625287,48.86114229276134,4.0
652556.795400001,6862542.0701,2020,LIBRAIRIE DU CENTRE POMPIDOU,librairie,spécialisée,arts, , ,Paris Librairies,Place des Libraires, , , ,18 AVENUE GABRIEL PERI,Commerces du livre,POINT (2.3533396350059728 48.86116416193128),2.3533396350059728,48.86116416193128,4.0
653267.883100003,6862545.5869,2021,GALERIE BERNARD BOUCHE,galerie d'art,,,,,,,,,,12 RUE SAINT-LOUIS EN L'ILE,Commerces de l'art et d'antiquités,POINT (2.3630310922143 48.86124776614599),2.3630310922143,48.86124776614599,3.0
657208.746399999,6862550.111,2022,LES PUCES DE L'ILLUSTRATION,foire d'art,illustration,,,,,,,,,2-18 RUE VISCONTI,Commerces de l'art et d'antiquités,POINT (2.4167434160871615 48.86156228613126),2.4167434160871615,48.86156228613126,
652409.7588,6862550.425,2023,YELLOWKORNER POMPIDOU2,galerie d'art,,,,,,,,,,6 RUE SIMON LE FRANC,Commerces de l'art et d'antiquités,POINT (2.351334651293687 48.86122845065071),2.351334651293687,48.86122845065071,4.0
652348.638800003,6862550.4911,2024,LIBRAIRIE CHRETIENNE CLC,librairie,spécialisée,religion,christianisme, , , , , , ,21 RUE CUJAS,Commerces du livre,POINT (2.350501602527676 48.861224526830895),2.350501602527676,48.861224526830895,4.0
652142.282899998,6862550.797,2025,FNAC PARIS - FORUM DES HALLES,grande distribution,grande distribution de produits culturels, , , , , , ,,,59 RUE DE RIVOLI,Commerces du livre,POINT (2.3476890200596583 48.86121198021059),2.3476890200596583,48.86121198021059,1.0
653410.243500002,6862553.1221,2026,MYRIAM BOUAGAL,galerie d'art,,,,,,,,,,42 RUE DE TURENNE,Commerces de l'art et d'antiquités,POINT (2.3649705856431904 48.86132584105962),2.3649705856431904,48.86132584105962,3.0
653106.3847,6862554.0925,2027,RUTTKOWSKI 68,galerie d'art,,,,,,,,,,4 RUE DU PAS DE LA MULE,Commerces de l'art et d'antiquités,POINT (2.3608289915041043 48.861312519860924),2.3608289915041043,48.861312519860924,3.0
652362.141599998,6862556.1885,2028,METANOIA,galerie d'art,,,,,,,,,,6 RUE MAÎTRE ALBERT,Commerces de l'art et d'antiquités,POINT (2.3506850017611143 48.86127676147588),2.3506850017611143,48.86127676147588,4.0
651824.035599999,6862556.4499,2029,ESPACE SONO,galerie d'art,,,,,,,,,,62 RUE CHARLOT,Commerces de l'art et d'antiquités,POINT (2.343350799485588 48.861239094124336),2.343350799485588,48.861239094124336,1.0
651824.035599999,6862556.4499,2030,HUBERTY BREYNE GALLERY,galerie d'art,,,,,,,,,,77 RUE CHARLOT,Commerces de l'art et d'antiquités,POINT (2.343350799485588 48.861239094124336),2.343350799485588,48.861239094124336,1.0
651824.035599999,6862556.4499,2031,DANIEL HANEMIAN,galerie d'art,,,,,,,,,,12 RUE COMMINES,Commerces de l'art et d'antiquités,POINT (2.343350799485588 48.861239094124336),2.343350799485588,48.861239094124336,1.0
651824.035599999,6862556.4499,2032,HUBERTY GALLERY,galerie d'art,,,,,,,,,,16 RUE DE LA CORDERIE,Commerces de l'art et d'antiquités,POINT (2.343350799485588 48.861239094124336),2.343350799485588,48.861239094124336,1.0
651824.035599999,6862556.4499,2033,HUBERTY BREYNE GALLERY,galerie d'art,,,,,,,,,,8 RUE DES COUTURES SAINT-GERVAIS,Commerces de l'art et d'antiquités,POINT (2.343350799485588 48.861239094124336),2.343350799485588,48.861239094124336,1.0
651824.035599999,6862556.4499,2034,GALERIE DU COLOMBIER,galerie d'art,,,,,,,,,,12 RUE DES COUTURES SAINT-GERVAIS,Commerces de l'art et d'antiquités,POINT (2.343350799485588 48.861239094124336),2.343350799485588,48.861239094124336,1.0
663736.1325,6862561.0272,2035,LIBRAIRIE L'ALTERNATIVE,librairie,généraliste, , , , , , , , ,RUE DU MORBRAS,Commerces du livre,POINT (2.5057100234620266 48.862060984088366),2.5057100234620266,48.862060984088366,
652765.669399999,6862563.8802,2036,GALERIE MITTERRAND,galerie d'art,,,,,,,,,,4 RUE DES GUILLEMITES,Commerces de l'art et d'antiquités,POINT (2.35618407916825 48.861375646757125),2.35618407916825,48.861375646757125,3.0
652765.669399999,6862563.8802,2037,MARIAN GOODMAN GALLERY,galerie d'art,galerie librairie,,,,,,,,,4 RUE DES GUILLEMITES,Commerces de l'art et d'antiquités,POINT (2.35618407916825 48.861375646757125),2.35618407916825,48.861375646757125,3.0
652364.383699998,6862567.1495,2038,BROOKLYN,galerie d'art,,,,,,,,,,13 RUE MAÎTRE ALBERT,Commerces de l'art et d'antiquités,POINT (2.350714332270314 48.86137549808881),2.350714332270314,48.86137549808881,4.0
652364.383699998,6862567.1495,2039,FAIT ET CAUSE,galerie d'art,,,,,,,,,,11 RUE MALEBRANCHE,Commerces de l'art et d'antiquités,POINT (2.350714332270314 48.86137549808881),2.350714332270314,48.86137549808881,4.0
653120.045400001,6862569.7583,2040,CHANTAL CROUSEL,galerie d'art,,,,,,,,,,7 RUE PASTOURELLE,Commerces de l'art et d'antiquités,POINT (2.36101345403358 48.861454394746985),2.36101345403358,48.861454394746985,3.0
653207.178900003,6862570.1247,2041,GALERIE VERONIQUE SMAGGHE,galerie d'art,,,,,,,,,,78 RUE FRANÇOIS MIRON,Commerces de l'art et d'antiquités,POINT (2.3622010153220523 48.86146402493854),2.3622010153220523,48.86146402493854,3.0
653308.299199998,6862577.6153,2042,FELLI,galerie d'art,,,,,,,,,,20 RUE SAINT-LOUIS EN L'ILE,Commerces de l'art et d'antiquités,POINT (2.3635784301109988 48.86153872434784),2.3635784301109988,48.86153872434784,3.0
653882.717600003,6862585.9542,2043,BALTAR,galerie d'art,,,,,,,,,,21 RUE JEAN MARIDOR,Commerces de l'art et d'antiquités,POINT (2.371406683659014 48.861655094205496),2.371406683659014,48.861655094205496,11.0
652592.434500001,6862586.1097,2044,24 BEAUBOURG,galerie d'art,,,,,,,,,,14B RUE DES MINIMES,Commerces de l'art et d'antiquités,POINT (2.353820469256781 48.861562828075826),2.353820469256781,48.861562828075826,3.0
642078.922899999,6862592.1929,2045,WOLRYS,librairie,spécialisée,bande dessinée, , , , , , , ,5-52 RUE DES FRÈRES DARTY,Commerces du livre,POINT (2.210525963851384 48.86075801733926),2.210525963851384,48.86075801733926,
652850.748099998,6862593.5238,2046,GALERIE HUSSENOT,galerie d'art,,,,,,,,,,14 RUE SAINT-GILLES,Commerces de l'art et d'antiquités,POINT (2.3573403837917746 48.86164846057154),2.3573403837917746,48.86164846057154,3.0
651604.658600003,6862599.3717,2047,GALERIE BASSALI,antiquaire,,,,,,,,,,11 RUE DES SAINTS-PÈRES,Commerces de l'art et d'antiquités,POINT (2.340355893372377 48.861608640008676),2.340355893372377,48.861608640008676,1.0
653159.853399999,6862608.6617,2048,LA GALERIE DE L'INSTANT,galerie d'art,,,,,,,,,,76 RUE DES TOURNELLES,Commerces de l'art et d'antiquités,POINT (2.361551736918154 48.86180714390825),2.361551736918154,48.86180714390825,3.0
654806.380800001,6862614.3587,2049,LA MUSARDINE,librairie,spécialisée,érotisme, , ,Leslibraires.fr,Lalibrairie.com, , , ,99 BOULEVARD DE L'HÔPITAL,Commerces du livre,POINT (2.38399297232675 48.861975996447),2.38399297232675,48.861975996447,11.0
659221.335600004,6862619.2946,2050,ZEUGMA LIBRAIRIE,librairie,généraliste, , , ,Paris Librairies,Place des Libraires, , , ,BOULEVARD PASTEUR & RUE DE VERDUN,Commerces du livre,POINT (2.4441679954355093 48.8623149977029),2.4441679954355093,48.8623149977029,
653112.9168,6862619.7368,2051,SUZANNE TARASIEVE,galerie d'art,,,,,,,,,,1 PLACE DE THORIGNY,Commerces de l'art et d'antiquités,POINT (2.3609107801231555 48.86190332624614),2.3609107801231555,48.86190332624614,3.0
653474.970299996,6862621.6193,2052,LJ,galerie d'art,,,,,,,,,,5 RUE DU PERCHE,Commerces de l'art et d'antiquités,POINT (2.365845291364417 48.861946506071014),2.365845291364417,48.861946506071014,3.0
646844.7993,6862626.0746,2053,BD 16,librairie,spécialisée,bande dessinée, , , , , , , ,104 RUE D'AUBERVILLIERS,Commerces du livre,POINT (2.275477615275441 48.86147359510941),2.275477615275441,48.86147359510941,16.0
642644.680399999,6862627.7056,2054,ANDREE MACE,antiquaire,,,,,,,,,,QUAI DE CONTI,Commerces de l'art et d'antiquités,POINT (2.2182320353571865 48.86112799415996),2.2182320353571865,48.86112799415996,
654509.132600002,6862628.1187,2055,FOUGUE,galerie d'art,,,,,,,,,,12 RUE LE DANTEC,Commerces de l'art et d'antiquités,POINT (2.379940054237702 48.86207881586263),2.379940054237702,48.86207881586263,11.0
