X,Y,OBJECTID,l_ep_maj,l_type,sous_cat,sous_cat2,sous_cat3,label,reseau1,reseau2,reseau3,reseau4,reseau5,adresse,type_lieu
650816.803199999,6862244.5394,1782,DRAGESCO CRAMOISAN,antiquaire,,,,,,,,,,164 RUE DU FAUBOURG SAINT-HONORÉ,Commerces de l'art et d'antiquités
650816.803199999,6862244.5394,1783,MARIE HAOUR,antiquaire,,,,,,,,,,137 RUE DU FAUBOURG SAINT-HONORÉ,Commerces de l'art et d'antiquités
650676.273400001,6862245.5897,1784,ART GALERIE L'OEIL ET LA MAIN,galerie d'art,,,,,,,,,,36 AVENUE MATIGNON,Commerces de l'art et d'antiquités
651021.090300001,6862245.8633,1785,GALERIE LEFEBVRE,galerie d'art,,,,,,,,,,1 AVENUE DE MESSINE,Commerces de l'art et d'antiquités
651021.090300001,6862245.8633,1786,FREMONTIER ANTIQUAIRES,antiquaire,,,,,,,,,,52 RUE DE L'UNIVERSITÉ,Commerces de l'art et d'antiquités
650842.203500003,6862246.631,1787,G.LAROCHE,antiquaire,,,,,,,,,,94 PLACE BEAUVAU,Commerces de l'art et d'antiquités
650842.203500003,6862246.631,1788,"M,DANBON",antiquaire,,,,,,,,,,31 RUE DE CHARTRES,Commerces de l'art et d'antiquités
651118.999799997,6862248.7518,1789,,bouquiniste,,,,,,,,,,PORT DE LA TOURNELLE,Commerces du livre
651720.718099996,6862249.6871,1790,,bouquiniste,,,,,,,,,,PORT DE MONTEBELLO,Commerces du livre
649046.693000004,6862250.1773,1791,EUVRARD & FABRE,salle_de_vente,,,,,,,,,,,Commerces de l'art et d'antiquités
650820.2478,6862251.8814,1792,GALERIE ALEXANDRE PIATTI,antiquaire,,,,,,,,,,178 RUE DU FAUBOURG SAINT-HONORÉ,Commerces de l'art et d'antiquités
650830.297200002,6862252.066,1793,POISSON ET ASSOCIES,antiquaire,,,,,,,,,,98 PLACE BEAUVAU,Commerces de l'art et d'antiquités
650809.784999996,6862252.3732,1794,BERNARD FRANCO,antiquaire,,,,,,,,,,92 BOULEVARD MALESHERBES,Commerces de l'art et d'antiquités
650809.784999996,6862252.3732,1795,GALERIE BIANCARELLI,antiquaire,,,,,,,,,,106 RUE DE MIROMESNIL,Commerces de l'art et d'antiquités
653148.071699999,6862252.9754,1796,GALERIE 3A,galerie d'art,,,,,,,,,,31 RUE MESLAY,Commerces de l'art et d'antiquités
651708.611400001,6862253.2249,1797,,bouquiniste,,,,,,,,,,PORT DE MONTEBELLO,Commerces du livre
653239.718000002,6862255.0138,1798,ALDO PELLAS,antiquaire,,,,,,,,,,7 QUAI VOLTAIRE,Commerces de l'art et d'antiquités
651002.770300001,6862255.1271,1799,BAPTISTE & LENTE,galerie d'art,,,,,,,,,,10 AVENUE DE MESSINE,Commerces de l'art et d'antiquités
651002.770300001,6862255.1271,1800,BRIMO DE LAROUSSILHE ANTIQUITES,antiquaire,,,,,,,,,,54 RUE DE L'UNIVERSITÉ,Commerces de l'art et d'antiquités
651103.649599999,6862255.4872,1801,,bouquiniste,,,,,,,,,,PORT DE LA TOURNELLE,Commerces du livre
651699.055,6862255.8012,1802,,bouquiniste,,,,,,,,,,PORT DE MONTEBELLO,Commerces du livre
652870.809900001,6862255.9053,1803,LA GALERIE D'ARCHITECTURE,galerie d'art,,,,,,,,,,12 RUE SIMON LE FRANC,Commerces de l'art et d'antiquités
651686.669600002,6862259.4205,1804,,bouquiniste,,,,,,,,,,PORT DE MONTEBELLO,Commerces du livre
650841.335000001,6862259.6791,1805,D.J.NENERT,antiquaire,,,,,,,,,,177 AVENUE ACHILLE PERETTI,Commerces de l'art et d'antiquités
651677.843500003,6862261.9996,1806,,bouquiniste,,,,,,,,,,PORT DE MONTEBELLO,Commerces du livre
650117.3081,6862263.3825,1807,IN CAMERA,galerie d'art,,,,,,,,,,6 AVENUE DELCASSÉ,Commerces de l'art et d'antiquités
651082.025700003,6862264.1247,1808,,bouquiniste,,,,,,,,,,PORT DE LA TOURNELLE,Commerces du livre
649363.224799998,6862264.4896,1809,DUREV,galerie d'art,,,,,,,,,,48 RUE DE COURCELLES,Commerces de l'art et d'antiquités
651668.406099997,6862264.5815,1810,,bouquiniste,,,,,,,,,,PROMENADE RENÉ CAPITANT,Commerces du livre
650802.559900001,6862264.6258,1811,LAURENT CHALVIGNAC,antiquaire,,,,,,,,,,42 RUE SAINT-GEORGES,Commerces de l'art et d'antiquités
650982.5383,6862265.7179,1812,GALERIE GRADIVA,antiquaire,,,,,,,,,,54 RUE DE L'UNIVERSITÉ,Commerces de l'art et d'antiquités
650653.280400001,6862266.6525,1813,ARTS DU JAPON,galerie d'art,,,,,,,,,,38 AVENUE MATIGNON,Commerces de l'art et d'antiquités
651659.030900002,6862267.3211,1814,,bouquiniste,,,,,,,,,,PROMENADE RENÉ CAPITANT,Commerces du livre
653230.975299999,6862268.9472,1815,GALERIE LAHUMIERE,galerie d'art,,,,,,,,,,79 RUE DU TEMPLE,Commerces de l'art et d'antiquités
651069.056599997,6862269.509,1816,,bouquiniste,,,,,,,,,,PORT DE LA TOURNELLE,Commerces du livre
651649.234200001,6862270.184,1817,,bouquiniste,,,,,,,,,,PROMENADE RENÉ CAPITANT,Commerces du livre
650643.329099998,6862271.256,1818,ORENDA ART,galerie d'art,,,,,,,,,,1 AVENUE DE MESSINE,Commerces de l'art et d'antiquités
650643.329099998,6862271.256,1819,SAMY KINGE,galerie d'art,,,,,,,,,,1 AVENUE DE MESSINE,Commerces de l'art et d'antiquités
650786.6435,6862271.9423,1820,JACQUES LEEGENHOEK,galerie d'art,,,,,,,,,,75 RUE DU FAUBOURG SAINT-HONORÉ,Commerces de l'art et d'antiquités
650786.6435,6862271.9423,1821,GALERIE DELALANDE,galerie d'art,,,,,,,,,,75 RUE DU FAUBOURG SAINT-HONORÉ,Commerces de l'art et d'antiquités
651640.273199998,6862272.6896,1822,,bouquiniste,,,,,,,,,,PROMENADE RENÉ CAPITANT,Commerces du livre
650968.556900002,6862273.0393,1823,JEAN-MARC LELOUCH,galerie d'art,,,,,,,,,,2 RUE DE MIROMESNIL,Commerces de l'art et d'antiquités
650968.556900002,6862273.0393,1824,RATTON LADRIERE,antiquaire,,,,,,,,,,56 RUE DE L'UNIVERSITÉ,Commerces de l'art et d'antiquités
653223.301600002,6862273.1348,1825,ATS,galerie d'art,,,,,,,,,,99 RUE DU TEMPLE,Commerces de l'art et d'antiquités
653793.5207,6862273.7795,1826,GALERIE DADOUNE,galerie d'art,,,,,,,,,,58 RUE DE LA TOMBE ISSOIRE,Commerces de l'art et d'antiquités
654420.364299998,6862273.9343,1827,LES PARAGES,librairie,généraliste, , , ,Paris Librairies,Place des Libraires, , , ,98 BOULEVARD DU MONTPARNASSE,Commerces du livre
650749.503300004,6862274.0262,1828,FRANCOIS HAYEM,antiquaire,,,,,,,,,,68 BOULEVARD MALESHERBES,Commerces de l'art et d'antiquités
650808.856399998,6862274.7057,1829,LA PENDULERIE,antiquaire,,,,,,,,,,34 RUE DE PENTHIÈVRE,Commerces de l'art et d'antiquités
651630.511200003,6862275.5353,1830,,bouquiniste,,,,,,,,,,PROMENADE RENÉ CAPITANT,Commerces du livre
650961.711099997,6862276.6227,1831,GALERIE GILLES LINOSSIER,antiquaire,,,,,,,,,,121 AVENUE D'ARGENTEUIL,Commerces de l'art et d'antiquités
653234.159999996,6862276.6403,1832,PUNCHINELLO,galerie d'art,,,,,,,,,,69 RUE DU TEMPLE,Commerces de l'art et d'antiquités
651620.842299998,6862278.3175,1833,,bouquiniste,,,,,,,,,,PROMENADE RENÉ CAPITANT,Commerces du livre
650311.1307,6862278.3422,1834,LIBRAIRIE ALBIN MICHEL,librairie,généraliste, , , ,Place des Libraires, , , , ,171B BOULEVARD VOLTAIRE,Commerces du livre
650820.496200003,6862278.5019,1835,ERIC POUILLOT,antiquaire,,,,,,,,,,134 RUE DU FAUBOURG SAINT-HONORÉ,Commerces de l'art et d'antiquités
652437.952799998,6862278.7173,1836,GALERIE NATHALIE OBADIA,galerie d'art,,,,,,,,,,19 RUE DE TURENNE,Commerces de l'art et d'antiquités
650767.355999999,6862280.7972,1837,PHILIPPE VICHOT GALERIE,antiquaire,,,,,,,,,,58 RUE SAINT-GEORGES,Commerces de l'art et d'antiquités
651611.842600003,6862280.8392,1838,,bouquiniste,,,,,,,,,,PROMENADE RENÉ CAPITANT,Commerces du livre
650953.527099997,6862280.9114,1839,ANTONY EMBDEN,antiquaire,,,,,,,,,,60 RUE DE VERNEUIL,Commerces de l'art et d'antiquités
653226.970700003,6862281.3588,1840,GALERIE MENOUAR,galerie d'art,,,,,,,,,,79 RUE DU TEMPLE,Commerces de l'art et d'antiquités
652303.718400002,6862281.3805,1841,BOOK OFF CHATELET,librairie,spécialisée,livres d'occasion, , , , , , , ,13 RUE DE L'ECOLE POLYTECHNIQUE,Commerces du livre
650834.086999997,6862282.0647,1842,PATRICK POTTIER,antiquaire,,,,,,,,,,24 RUE DE BEAUNE,Commerces de l'art et d'antiquités
650834.086999997,6862282.0647,1843,GALERIE ALAIN ET GERARD,antiquaire,,,,,,,,,,2-10 RUE DE LA FOLIE,Commerces de l'art et d'antiquités
651603.079400003,6862283.2917,1844,,bouquiniste,,,,,,,,,,PROMENADE RENÉ CAPITANT,Commerces du livre
650945.3631,6862285.1889,1845,LEO,galerie d'art,,,,,,,,,,3 RUE DE MIROMESNIL,Commerces de l'art et d'antiquités
650608.4089,6862287.403,1846,EPOCA,antiquaire,,,,,,,,,,4 RUE DE PROVENCE,Commerces de l'art et d'antiquités
650780.727300003,6862287.6458,1847,LIBRAIRIE PROTESTANTE 7 ICI,librairie,spécialisée,religion,christianisme, , , , , , ,RUE DE CHARONNE & PASSAGE LHOMME,Commerces du livre
650780.727300003,6862287.6458,1848,LE PAVE D'ORSAY,galerie d'art,,,,,,,,,,86 RUE DU FAUBOURG SAINT-HONORÉ,Commerces de l'art et d'antiquités
652821.567199998,6862292.5132,1849,JAMAULT,galerie d'art,encadrement et galerie d'art,,,,,,,,,14 RUE SIMON LE FRANC,Commerces de l'art et d'antiquités
650827.267999999,6862293.0238,1850,GALERIE PATRICK POTTIER,galerie d'art,,,,,,,,,,37 RUE VANEAU,Commerces de l'art et d'antiquités
650827.267999999,6862293.0238,1851,BERNARD FRANCO - MATTHIEU MONTLUC,antiquaire,,,,,,,,,,45 RUE DE PENTHIÈVRE,Commerces de l'art et d'antiquités
650840.360100001,6862295.4308,1852,L'OEIL DU PELICAN,galerie d'art,,,,,,,,,,30 RUE DE L'UNIVERSITÉ,Commerces de l'art et d'antiquités
650840.360100001,6862295.4308,1853,GALERIE MICHELE HAYEM,galerie d'art,,,,,,,,,,56 RUE DE L'UNIVERSITÉ,Commerces de l'art et d'antiquités
651556.008199997,6862296.1356,1854,,bouquiniste,,,,,,,,,,PROMENADE RENÉ CAPITANT,Commerces du livre
653188.986699998,6862296.4104,1855,GALERIE DE THORIGNY,galerie d'art,,,,,,,,,,10 RUE DES JARDINS SAINT-PAUL,Commerces de l'art et d'antiquités
651546.222000003,6862297.9185,1856,,bouquiniste,,,,,,,,,,PROMENADE RENÉ CAPITANT,Commerces du livre
651537.210900001,6862299.8377,1857,,bouquiniste,,,,,,,,,,PROMENADE RENÉ CAPITANT,Commerces du livre
650988.258900002,6862300.2136,1858,,bouquiniste,,,,,,,,,,,Commerces du livre
648513.655299999,6862300.8264,1859,GALERIE BANSARD,galerie d'art,,,,,,,,,,48 RUE DE BERRI,Commerces de l'art et d'antiquités
648513.655299999,6862300.8264,1860,L'AUTRE JOUR,antiquaire,,,,,,,,,,37 BOULEVARD DE REUILLY,Commerces de l'art et d'antiquités
650914.794699997,6862301.1945,1861,VANDERMEERSCH,antiquaire,,,,,,,,,,3 RUE DE L'UNIVERSITÉ,Commerces de l'art et d'antiquités
650914.794699997,6862301.1945,1862,CLAUDE VITTET,antiquaire,,,,,,,,,,5 RUE DE L'UNIVERSITÉ,Commerces de l'art et d'antiquités
654656.476899996,6862302.7474,1863,GALLERY ART.C,galerie d'art,,,,,,,,,,22 RUE HECTOR MALOT,Commerces de l'art et d'antiquités
650977.986100003,6862304.5537,1864,,bouquiniste,,,,,,,,,,,Commerces du livre
650765.233999997,6862306.5417,1865,BARBE DESPAS,antiquaire,,,,,,,,,,118 RUE DU FAUBOURG SAINT-HONORÉ,Commerces de l'art et d'antiquités
650845.835100003,6862307.1147,1866,MAISON RAPIN,galerie d'art,,,,,,,,,,58 RUE DE L'UNIVERSITÉ,Commerces de l'art et d'antiquités
650901.834899999,6862307.9853,1867,LEEGENHOEK,galerie d'art,,,,,,,,,,4 RUE DE MIROMESNIL,Commerces de l'art et d'antiquités
650901.834899999,6862307.9853,1868,GALERIE ANTOINE LAURENTIN,galerie d'art,,,,,,,,,,4 RUE DE MIROMESNIL,Commerces de l'art et d'antiquités
650901.834899999,6862307.9853,1869,BERES,galerie d'art,,,,,,,,,,7 RUE DE MIROMESNIL,Commerces de l'art et d'antiquités
650968.738499999,6862308.4711,1870,,bouquiniste,,,,,,,,,,2 RUE DU DOCTEUR LERAY,Commerces du livre
650960.343199998,6862312.1739,1871,,bouquiniste,,,,,,,,,,41 RUE DES FOSSETTES,Commerces du livre
653211.964199997,6862312.7857,1872,ESPACE THORIGNY,galerie d'art,,,,,,,,,,14 RUE DES JARDINS SAINT-PAUL,Commerces de l'art et d'antiquités
650152.578199998,6862313.3957,1873,EMMANUEL EYRAUD,antiquaire,,,,,,,,,,98 RUE OBERKAMPF,Commerces de l'art et d'antiquités
648500.184100002,6862314.174,1874,CABINET CAILLEUX,galerie d'art,,,,,,,,,,11 RUE D'ARTOIS,Commerces de l'art et d'antiquités
650884.430500001,6862317.0953,1875,MAISON RAPIN,galerie d'art,,,,,,,,,,10 RUE DE MIROMESNIL,Commerces de l'art et d'antiquités
650770.369000003,6862317.1514,1876,CONTE,antiquaire,,,,,,,,,,11 RUE DE MIROMESNIL,Commerces de l'art et d'antiquités
650946.233199999,6862318.0794,1877,,bouquiniste,,,,,,,,,,77 RUE CAUCHOIX,Commerces du livre
648573.019000001,6862320.0738,1878,THE AMERICAN LIBRARY IN PARIS,librairie,spécialisée,langue étrangère,anglais, , , , , , ,36 RUE LÉON FROT,Commerces du livre
650933.492399998,6862323.3846,1879,,bouquiniste,,,,,,,,,,13-25 RUE DENIS ROY,Commerces du livre
653042.036899999,6862326.007,1880,SUPREME,galerie d'art,,,,,,,,,,17 RUE MESLAY,Commerces de l'art et d'antiquités
650864.808899999,6862327.365,1881,ANNE MARIE MONIN,antiquaire,,,,,,,,,,6 RUE DE LA CHAISE,Commerces de l'art et d'antiquités
652474.007600002,6862327.8673,1882,CEYSSON ET BENETIERE,galerie d'art,,,,,,,,,,9 RUE DE MIRBEL,Commerces de l'art et d'antiquités
650921.671999998,6862328.4346,1883,,bouquiniste,,,,,,,,,,17 RUE DU PORT,Commerces du livre
647443.742299996,6862330.0092,1884,ARTS & CERAMIQUES,antiquaire,,,,,,,,,,3 RUE DU PONT LOUIS-PHILIPPE,Commerces de l'art et d'antiquités
652535.075599998,6862330.0705,1885,ART INUIT,galerie d'art,,,,,,,,,,2 RUE DES BEAUX-ARTS,Commerces de l'art et d'antiquités
651992.072800003,6862330.7149,1886,59°,galerie d'art,,,,,,,,,,8 RUE CHARLOT,Commerces de l'art et d'antiquités
650911.1796,6862333.0232,1887,,bouquiniste,,,,,,,,,,21 AVENUE DE BALZAC,Commerces du livre
653220.991499998,6862336.6124,1888,LIBRAIRIE DU MUSEE PICASSO,librairie,spécialisée,arts, , , , , , , ,5 RUE DU SOMMERARD,Commerces du livre
650901.303800002,6862337.2886,1889,,bouquiniste,,,,,,,,,,RUE DES ROSIERS & IMPASSE SIMON,Commerces du livre
652364.440899998,6862338.8589,1890,GALERIE VALERIE DELAUNAY,galerie d'art,,,,,,,,,,18 RUE DE LA VERRERIE,Commerces de l'art et d'antiquités
650781.0145,6862339.1507,1891,JM BEALU ET FILS,antiquaire,,,,,,,,,,3 RUE DE MIROMESNIL,Commerces de l'art et d'antiquités
647428.127899997,6862341.0647,1892,*** NON RENSEIGNE ***,antiquaire,,,,,,,,,,16 RUE DES JARDINS SAINT-PAUL,Commerces de l'art et d'antiquités
650887.339900002,6862344.0568,1893,,bouquiniste,,,,,,,,,,3-13 ALLÉE DE LA FONTAINE,Commerces du livre
652619.771899998,6862346.3806,1894,SCM GALLERY,galerie d'art,,,,,,,,,,16 RUE DES CARMES,Commerces de l'art et d'antiquités
653530.945900001,6862347.5512,1895,SOLO GALERIE,galerie d'art,,,,,,,,,,5B RUE DES HAUDRIETTES,Commerces de l'art et d'antiquités
648759.889200002,6862348.9584,1896,ATELIER GALERIE,galerie d'art,,,,,,,,,,21 RUE MARBEUF,Commerces de l'art et d'antiquités
650876.989399999,6862349.0757,1897,,bouquiniste,,,,,,,,,,19-19 AVENUE ROBERT SCHUMAN,Commerces du livre
652868.777900003,6862350.9118,1898,CREDIT MUNICIPAL DE PARIS,salle_de_vente,,,,,,,,,,,Commerces de l'art et d'antiquités
650812.846699998,6862354.5811,1899,GALERIE SISMAN,antiquaire,,,,,,,,,,38 RUE DE PENTHIÈVRE,Commerces de l'art et d'antiquités
650812.846699998,6862354.5811,1900,SYLVIE LHERMITE KING,antiquaire,,,,,,,,,,122 BOULEVARD HAUSSMANN,Commerces de l'art et d'antiquités
650788.681400001,6862354.9871,1901,BACSTREET,antiquaire,,,,,,,,,,100 RUE DU FAUBOURG SAINT-HONORÉ,Commerces de l'art et d'antiquités
653337.248199999,6862355.2292,1902,MARTINE ABOUCAYA,galerie d'art,,,,,,,,,,19 RUE DES BLANCS MANTEAUX,Commerces de l'art et d'antiquités
653337.248199999,6862355.2292,1903,LUC BERTHIER,galerie d'art,,,,,,,,,,38 RUE DES BLANCS MANTEAUX,Commerces de l'art et d'antiquités
650864.074299999,6862355.3199,1904,,bouquiniste,,,,,,,,,,116 BOULEVARD LOUIS ARMAND,Commerces du livre
656321.479000002,6862359.2876,1905,FOUART GALLERY D'ART,galerie d'art,,,,,,,,,,1 RUE DU BEL-AIR,Commerces de l'art et d'antiquités
653350.467799999,6862359.9589,1906,SIT DOWN,galerie d'art,,,,,,,,,,11 RUE DES BLANCS MANTEAUX,Commerces de l'art et d'antiquités
653339.799099997,6862364.6176,1907,YOT ART,galerie d'art,,,,,,,,,,18 RUE DU BOURG TIBOURG,Commerces de l'art et d'antiquités
653339.799099997,6862364.6176,1908,ROI DORE,galerie d'art,,,,,,,,,,21 RUE DU BOURG TIBOURG,Commerces de l'art et d'antiquités
653635.137100004,6862364.6724,1909,GALERIE[S] MORTIER,galerie d'art,,,,,,,,,,8 RUE CROZATIER,Commerces de l'art et d'antiquités
653526.449500002,6862366.6288,1910,THOMAS BERNARD,galerie d'art,,,,,,,,,,38 RUE AU MAIRE,Commerces de l'art et d'antiquités
647410.197999999,6862367.9583,1911,PETIT THOMAS,antiquaire,,,,,,,,,,22 RUE DE BEAUNE,Commerces de l'art et d'antiquités
647389.9353,6862368.1008,1912,FRANCOISE DURST,galerie d'art,,,,,,,,,,1-11 PLACE DU TERTRE,Commerces de l'art et d'antiquités
653648.278899997,6862369.1777,1913,LES LARMES D'EROS,librairie,spécialisée,érotisme, , , , , , , ,170 BOULEVARD DU MONTPARNASSE,Commerces du livre
653328.5286,6862369.5335,1914,JEAN MARC PATRAS,galerie d'art,,,,,,,,,,4 RUE DE BRETONVILLIERS,Commerces de l'art et d'antiquités
653328.5286,6862369.5335,1915,JEAN-FRANCOIS GAZEAU,galerie d'art,,,,,,,,,,RUE CHARLEMAGNE & VILLAGE SAINT-PAUL,Commerces de l'art et d'antiquités
653292.815700002,6862374.5061,1916,MANNERHEIM GALLERY,galerie d'art,,,,,,,,,,22 RUE DU CLOÎTRE SAINT-MERRI,Commerces de l'art et d'antiquités
653315.449699998,6862375.2415,1917,MIRROR,galerie d'art,,,,,,,,,,RUE CHARLEMAGNE & RUE EGINHARD,Commerces de l'art et d'antiquités
653315.449699998,6862375.2415,1918,ANDREHN SCHIPTJENKO,galerie d'art,,,,,,,,,,3 RUE DU CLOÎTRE SAINT-MERRI,Commerces de l'art et d'antiquités
652702.357299998,6862375.6553,1919,ATELIER BLANCS MANTEAUX,galerie d'art,,,,,,,,,,25 RUE DES TOURNELLES,Commerces de l'art et d'antiquités
655139.688199997,6862376.7374,1920,LES NOUVEAUX BROCANTEURS,antiquaire,,,,,,,,,,7 RUE DE LA TOUR,Commerces de l'art et d'antiquités
646809.228699997,6862378.2451,1921,LIBRAIRIE HURET,librairie,spécialisée,livres rares, , , , , , , ,14 RUE AUGER,Commerces du livre
647538.350299999,6862378.6288,1922,*** NON RENSEIGNE ***,antiquaire,,,,,,,,,,7 RUE DE BEAUNE,Commerces de l'art et d'antiquités
654984.3134,6862379.8109,1923,CHOSES VUES,antiquaire,,,,,,,,,,9 RUE DE LA TOUR,Commerces de l'art et d'antiquités
653299.328000002,6862382.2752,1924,GALERIE ART'ET MISS,galerie d'art,,,,,,,,,,9 RUE DES DEUX PONTS,Commerces de l'art et d'antiquités
653257.084799998,6862382.4419,1925,GALERIE CHRISTOPHE GRATADOU,galerie d'art,,,,,,,,,,11 RUE LE REGRATTIER,Commerces de l'art et d'antiquités
652530.188100003,6862383.1849,1926,GALERIE DU CENTRE,galerie d'art,,,,,,,,,,4 RUE DU CARDINAL LEMOINE,Commerces de l'art et d'antiquités
653291.951200001,6862385.4973,1927,ESPACE DES PALLES,galerie d'art,,,,,,,,,,1 RUE FERDINAND DUVAL,Commerces de l'art et d'antiquités
653291.951200001,6862385.4973,1928,RASTOL,galerie d'art,,,,,,,,,,11 RUE FERDINAND DUVAL,Commerces de l'art et d'antiquités
656308.227399997,6862390.731,1929,GALERIE DERNIER JOURS,galerie d'art,,,,,,,,,,38 AVENUE DE VILLEPREUX,Commerces de l'art et d'antiquités
653257.407499999,6862392.873,1930,ORBIS PICTUS,galerie d'art,,,,,,,,,,14 RUE DES JARDINS SAINT-PAUL,Commerces de l'art et d'antiquités
653520.112199999,6862393.3268,1931,GALERIE POLARIS,galerie d'art,,,,,,,,,,28 RUE MESLAY,Commerces de l'art et d'antiquités
652530.659100004,6862395.9097,1932,ANTIGALERIE.COM,galerie d'art,,,,,,,,,,17 RUE DU CARDINAL LEMOINE,Commerces de l'art et d'antiquités
653281.946199998,6862398.6853,1933,ADDICT GALERIE,galerie d'art,,,,,,,,,,3 RUE DU MARCHÉ DES BLANCS MANTEAUX,Commerces de l'art et d'antiquités
653267.166699998,6862400.2737,1934,ESPACE ANGEL ORENSANZ,galerie d'art,,,,,,,,,,RUE DE JARENTE & IMPASSE DE LA POISSONNERIE,Commerces de l'art et d'antiquités
653275.603500001,6862406.6796,1935,GALERIE MEHARANH,galerie d'art,,,,,,,,,,12 RUE DE JOUY,Commerces de l'art et d'antiquités
653230.559199996,6862409.6888,1936,GALERIE MARINO,galerie d'art,,,,,,,,,,RUE DU PERCHE & RUE DE SAINTONGE,Commerces de l'art et d'antiquités
647308.9912,6862410.3285,1937,TEB ANTIQUITES,antiquaire,,,,,,,,,,16 RUE DE LA GRANGE BATELIÈRE,Commerces de l'art et d'antiquités
649263.192699999,6862411.2726,1938,TOME 7,librairie,généraliste, , , ,Place des Libraires, , , , ,58 RUE DE LA ROQUETTE,Commerces du livre
653482.170900002,6862411.6771,1939,FLAC GALERIE ALAIN GUTHARC,galerie d'art,,,,,,,,,,18-30 RUE DES VERTUS,Commerces de l'art et d'antiquités
652607.165200002,6862412.1768,1940,ESPACE ORPHEE,galerie d'art,,,,,,,,,,3B RUE DES BEAUX-ARTS,Commerces de l'art et d'antiquités
653283.9868,6862415.2879,1941,GALERIE THUILLIER,galerie d'art,,,,,,,,,,21 RUE LE REGRATTIER,Commerces de l'art et d'antiquités
649303.7509,6862416.7063,1942,GALERIE HELENE APPEL,galerie d'art,,,,,,,,,,174 RUE DU FAUBOURG SAINT-HONORÉ,Commerces de l'art et d'antiquités
653307.784000002,6862418.0615,1943,LAURE ROYNETTE,galerie d'art,,,,,,,,,,3 BOULEVARD MORLAND,Commerces de l'art et d'antiquités
648393.841600001,6862419.3483,1944,JAG,galerie d'art,,,,,,,,,,5 RUE D'ARGENSON,Commerces de l'art et d'antiquités
653219.1818,6862420.6845,1945,GALERIE ODILE OUIZEMAN,galerie d'art,,,,,,,,,,11B RUE DU PERCHE,Commerces de l'art et d'antiquités
653537.5057,6862421.811,1946,JOUSSE ENTREPRISE,galerie d'art,,,,,,,,,,70 RUE DU VERTBOIS,Commerces de l'art et d'antiquités
653522.716300003,6862422.1085,1947,GALERIE PCP,galerie d'art,,,,,,,,,,108 RUE VIEILLE DU TEMPLE,Commerces de l'art et d'antiquités
653214.807300001,6862424.9113,1948,NIL GALERY,galerie d'art,,,,,,,,,,11 RUE DU PERCHE,Commerces de l'art et d'antiquités
653421.663900003,6862425.4095,1949,SUPERSTRA GALLERY,galerie d'art,,,,,,,,,,121 RUE VIEILLE DU TEMPLE,Commerces de l'art et d'antiquités
653412.511399999,6862425.7036,1950,SOMETIME STUDIO,galerie d'art,,,,,,,,,,123 RUE VIEILLE DU TEMPLE,Commerces de l'art et d'antiquités
653412.511399999,6862425.7036,1951,GALERIE CINEMA,galerie d'art,,,,,,,,,,127 RUE VIEILLE DU TEMPLE,Commerces de l'art et d'antiquités
